"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"07.07.2011","3.469,91","3.518,31","3.543,02","3.462,71","-","-1,34%"
"06.07.2011","3.516,93","3.551,56","3.551,56","3.497,86","-","-0,97%"
"05.07.2011","3.551,45","3.577,44","3.577,44","3.528,10","-","-0,72%"
"04.07.2011","3.577,35","3.558,62","3.577,84","3.546,83","-","0,54%"
"01.07.2011","3.558,19","3.534,52","3.559,41","3.490,44","-","0,67%"
"30.06.2011","3.534,55","3.521,56","3.536,43","3.499,35","-","0,39%"
"29.06.2011","3.520,73","3.504,20","3.525,75","3.489,99","-","0,48%"
"28.06.2011","3.504,01","3.422,02","3.504,01","3.422,02","-","2,42%"
"27.06.2011","3.421,23","3.426,56","3.446,23","3.406,79","-","-0,16%"
"24.06.2011","3.426,56","3.439,95","3.451,36","3.415,91","-","-0,39%"
"22.06.2011","3.440,05","3.423,49","3.472,98","3.417,14","-","0,44%"
"21.06.2011","3.425,10","3.431,58","3.441,18","3.413,13","-","-0,19%"
"20.06.2011","3.431,71","3.435,59","3.446,44","3.403,24","-","-0,12%"
"17.06.2011","3.435,75","3.438,53","3.446,73","3.392,61","-","0,04%"
"16.06.2011","3.434,31","3.469,39","3.476,96","3.404,49","-","-1,02%"
"15.06.2011","3.469,56","3.473,82","3.489,14","3.438,21","-","-0,12%"
"14.06.2011","3.473,88","3.442,70","3.480,10","3.442,70","-","0,90%"
"13.06.2011","3.442,82","3.444,56","3.478,28","3.441,75","-","-0,04%"
"10.06.2011","3.444,25","3.475,40","3.475,40","3.428,16","-","-0,91%"
"09.06.2011","3.475,75","3.476,70","3.483,37","3.438,61","-","-0,01%"
"08.06.2011","3.476,08","3.490,31","3.491,94","3.447,91","-","-0,45%"
"07.06.2011","3.491,74","3.457,33","3.511,19","3.457,33","-","1,10%"
"06.06.2011","3.453,72","3.510,88","3.514,60","3.439,61","-","-1,55%"
"03.06.2011","3.508,23","3.497,89","3.540,09","3.457,10","-","0,29%"
"02.06.2011","3.498,18","3.466,34","3.498,18","3.436,30","-","0,92%"
"01.06.2011","3.466,35","3.516,91","3.527,96","3.458,53","-","-1,44%"
"31.05.2011","3.516,91","3.484,75","3.516,91","3.469,71","-","0,93%"
"30.05.2011","3.484,62","3.501,49","3.512,01","3.480,20","-","-0,48%"
"27.05.2011","3.501,49","3.501,19","3.525,13","3.489,80","-","0,00%"
"26.05.2011","3.501,37","3.434,80","3.501,37","3.434,80","-","1,94%"
"25.05.2011","3.434,81","3.454,00","3.454,84","3.424,91","-","-0,61%"
"24.05.2011","3.455,97","3.394,60","3.455,97","3.394,60","-","1,81%"
"23.05.2011","3.394,60","3.395,72","3.417,85","3.362,34","-","-0,04%"
"20.05.2011","3.396,10","3.405,72","3.424,13","3.394,11","-","-0,29%"
"19.05.2011","3.405,82","3.416,43","3.461,24","3.402,70","-","-0,32%"
"18.05.2011","3.416,75","3.493,36","3.500,16","3.416,75","-","-2,17%"
"17.05.2011","3.492,49","3.485,35","3.497,12","3.447,23","-","0,22%"
"16.05.2011","3.484,94","3.522,44","3.545,46","3.474,72","-","-1,07%"
"13.05.2011","3.522,65","3.601,86","3.604,22","3.522,16","-","-2,23%"
"12.05.2011","3.602,91","3.605,24","3.613,20","3.573,92","-","-0,09%"
"11.05.2011","3.605,99","3.645,45","3.645,45","3.594,61","-","-1,08%"
"10.05.2011","3.645,51","3.607,76","3.649,81","3.607,76","-","1,06%"
"09.05.2011","3.607,45","3.592,89","3.615,63","3.556,44","-","0,42%"
"06.05.2011","3.592,54","3.512,24","3.595,43","3.509,34","-","2,31%"
"05.05.2011","3.511,49","3.467,77","3.529,74","3.450,35","-","1,25%"
"04.05.2011","3.468,26","3.476,63","3.508,54","3.463,64","-","-0,24%"
"03.05.2011","3.476,63","3.561,25","3.563,37","3.465,71","-","-2,39%"
"02.05.2011","3.561,75","3.585,47","3.610,66","3.545,98","-","-0,66%"
"29.04.2011","3.585,47","3.557,77","3.595,63","3.539,55","-","0,71%"
"28.04.2011","3.560,09","3.615,42","3.615,42","3.529,33","-","-1,60%"
"27.04.2011","3.617,85","3.637,22","3.651,91","3.576,19","-","-0,54%"
"26.04.2011","3.637,42","3.613,26","3.652,49","3.608,16","-","0,72%"
"25.04.2011","3.611,53","3.612,37","3.622,04","3.586,97","-","-0,04%"
"20.04.2011","3.613,13","3.564,25","3.613,37","3.564,25","-","1,37%"
"19.04.2011","3.564,25","3.536,62","3.581,15","3.536,62","-","0,83%"
"18.04.2011","3.534,86","3.542,47","3.542,83","3.457,79","-","-0,20%"
"15.04.2011","3.541,85","3.541,03","3.557,88","3.511,25","-","0,06%"
"14.04.2011","3.539,74","3.575,16","3.585,84","3.523,73","-","-1,00%"
"13.04.2011","3.575,57","3.581,86","3.610,96","3.560,22","-","-0,18%"
"12.04.2011","3.581,87","3.613,88","3.613,88","3.551,58","-","-0,99%"
"11.04.2011","3.617,80","3.657,46","3.662,77","3.603,97","-","-1,02%"
"08.04.2011","3.654,92","3.714,05","3.715,14","3.636,09","-","-1,60%"
"07.04.2011","3.714,26","3.695,54","3.728,48","3.691,70","-","0,51%"
"06.04.2011","3.695,54","3.726,66","3.744,20","3.684,51","-","-0,83%"
"05.04.2011","3.726,38","3.732,49","3.752,54","3.715,32","-","-0,18%"
"04.04.2011","3.732,97","3.759,29","3.769,79","3.723,96","-","-0,69%"
"01.04.2011","3.759,00","3.722,02","3.787,99","3.720,35","-","0,99%"
"31.03.2011","3.722,00","3.636,94","3.723,71","3.635,04","-","2,34%"
"30.03.2011","3.636,94","3.535,21","3.636,98","3.535,21","-","2,88%"
"29.03.2011","3.535,09","3.534,71","3.561,34","3.519,51","-","0,02%"
"28.03.2011","3.534,43","3.540,20","3.570,71","3.534,43","-","-0,16%"
"25.03.2011","3.540,22","3.544,47","3.560,30","3.531,84","-","-0,12%"
"24.03.2011","3.544,34","3.538,03","3.568,86","3.533,60","-","0,22%"
"23.03.2011","3.536,44","3.552,65","3.556,64","3.528,23","-","-0,46%"
"22.03.2011","3.552,65","3.474,71","3.561,77","3.468,32","-","2,21%"
"21.03.2011","3.475,68","3.472,40","3.510,91","3.472,40","-","0,09%"
"18.03.2011","3.472,47","3.421,03","3.493,29","3.421,03","-","1,55%"
"17.03.2011","3.419,33","3.427,39","3.465,91","3.400,43","-","-0,19%"
"16.03.2011","3.425,96","3.495,05","3.512,89","3.396,17","-","-1,96%"
"15.03.2011","3.494,56","3.469,79","3.501,06","3.382,91","-","0,71%"
"14.03.2011","3.469,85","3.440,33","3.479,06","3.419,31","-","0,87%"
"11.03.2011","3.440,03","3.404,73","3.440,33","3.379,33","-","1,04%"
"10.03.2011","3.404,77","3.502,69","3.502,69","3.403,97","-","-2,84%"
"09.03.2011","3.504,15","3.546,68","3.546,68","3.495,78","-","-1,20%"
"04.03.2011","3.546,62","3.546,49","3.567,47","3.515,76","-","0,04%"
"03.03.2011","3.545,10","3.487,74","3.559,44","3.487,56","-","1,71%"
"02.03.2011","3.485,58","3.456,95","3.501,22","3.448,90","-","0,83%"
"01.03.2011","3.456,95","3.534,57","3.548,84","3.455,49","-","-2,20%"
"28.02.2011","3.534,63","3.485,14","3.540,52","3.485,14","-","1,42%"
"25.02.2011","3.485,14","3.499,15","3.530,59","3.430,13","-","-0,36%"
"24.02.2011","3.497,87","3.490,52","3.543,91","3.458,04","-","0,21%"
"23.02.2011","3.490,55","3.472,37","3.508,70","3.439,81","-","0,52%"
"22.02.2011","3.472,37","3.548,19","3.550,43","3.447,04","-","-2,14%"
"21.02.2011","3.548,29","3.599,58","3.599,58","3.542,19","-","-1,42%"
"18.02.2011","3.599,53","3.604,74","3.622,70","3.577,49","-","-0,14%"
"17.02.2011","3.604,66","3.573,46","3.615,34","3.547,02","-","0,87%"
"16.02.2011","3.573,46","3.492,24","3.581,49","3.492,08","-","2,32%"
"15.02.2011","3.492,31","3.467,99","3.495,64","3.424,15","-","0,70%"
"14.02.2011","3.468,09","3.438,97","3.484,41","3.413,66","-","0,84%"
"11.02.2011","3.439,37","3.327,89","3.447,35","3.323,88","-","3,35%"
"10.02.2011","3.327,79","3.310,86","3.350,75","3.309,84","-","0,51%"
"09.02.2011","3.310,86","3.369,62","3.375,87","3.301,56","-","-1,78%"
"08.02.2011","3.370,82","3.306,89","3.407,45","3.293,38","-","1,93%"
"07.02.2011","3.307,04","3.281,75","3.315,71","3.257,36","-","0,78%"
"04.02.2011","3.281,38","3.374,35","3.375,02","3.267,93","-","-2,75%"
"03.02.2011","3.374,03","3.410,99","3.414,42","3.362,71","-","-1,08%"
"02.02.2011","3.410,93","3.458,63","3.484,04","3.410,93","-","-1,38%"
"01.02.2011","3.458,72","3.430,27","3.471,89","3.427,52","-","0,85%"
"31.01.2011","3.429,66","3.490,61","3.503,56","3.415,21","-","-1,71%"
"28.01.2011","3.489,40","3.562,23","3.562,64","3.422,22","-","-2,14%"
"27.01.2011","3.565,75","3.571,21","3.595,80","3.503,26","-","-0,08%"
"26.01.2011","3.568,50","3.598,37","3.604,84","3.561,99","-","-0,83%"
"24.01.2011","3.598,37","3.558,52","3.598,37","3.552,39","-","1,11%"
"21.01.2011","3.558,88","3.567,52","3.599,80","3.553,74","-","-0,26%"
"20.01.2011","3.568,11","3.620,71","3.620,71","3.545,95","-","-1,45%"
"19.01.2011","3.620,71","3.671,29","3.680,16","3.615,05","-","-1,39%"
"18.01.2011","3.671,83","3.691,67","3.708,01","3.663,40","-","-0,52%"
"17.01.2011","3.690,85","3.724,62","3.724,94","3.687,77","-","-0,96%"
"14.01.2011","3.726,79","3.704,57","3.731,71","3.684,50","-","0,62%"
"13.01.2011","3.703,92","3.771,26","3.785,37","3.703,92","-","-1,79%"
"12.01.2011","3.771,27","3.708,98","3.771,27","3.708,98","-","1,68%"
"11.01.2011","3.708,96","3.703,35","3.734,60","3.703,35","-","0,16%"
"10.01.2011","3.702,98","3.680,63","3.702,98","3.634,64","-","0,60%"
"07.01.2011","3.680,85","3.756,96","3.762,39","3.665,53","-","-2,02%"
"06.01.2011","3.756,73","3.812,78","3.812,82","3.739,61","-","-1,46%"
"05.01.2011","3.812,58","3.787,47","3.813,65","3.758,56","-","0,66%"
"04.01.2011","3.787,47","3.776,27","3.801,65","3.746,41","-","0,37%"
"03.01.2011","3.773,56","3.745,40","3.803,61","3.745,40","-","0,75%"
"30.12.2010","3.745,36","3.711,03","3.746,16","3.705,05","-","0,93%"
"29.12.2010","3.710,92","3.650,23","3.714,02","3.650,23","-","1,64%"
"28.12.2010","3.651,13","3.648,86","3.663,15","3.628,73","-","0,14%"
"27.12.2010","3.646,16","3.689,11","3.689,23","3.645,38","-","-1,20%"
"23.12.2010","3.690,54","3.685,66","3.706,17","3.671,01","-","0,13%"
"22.12.2010","3.685,59","3.631,40","3.687,56","3.608,52","-","1,51%"
"21.12.2010","3.630,86","3.589,54","3.646,47","3.589,54","-","1,16%"
"20.12.2010","3.589,12","3.647,07","3.658,37","3.589,12","-","-1,58%"
"17.12.2010","3.646,87","3.628,81","3.649,14","3.600,26","-","0,50%"
"16.12.2010","3.628,84","3.670,32","3.693,16","3.616,72","-","-1,09%"
"15.12.2010","3.668,75","3.682,67","3.682,67","3.647,81","-","-0,38%"
"14.12.2010","3.682,72","3.674,61","3.682,72","3.637,79","-","0,23%"
"13.12.2010","3.674,31","3.640,90","3.683,45","3.636,34","-","0,93%"
"10.12.2010","3.640,52","3.653,42","3.676,08","3.619,16","-","-0,34%"
"09.12.2010","3.653,02","3.695,90","3.705,10","3.633,30","-","-1,15%"
"08.12.2010","3.695,58","3.734,90","3.735,26","3.674,75","-","-1,08%"
"07.12.2010","3.736,08","3.737,64","3.793,68","3.736,08","-","-0,05%"
"06.12.2010","3.737,84","3.784,72","3.785,72","3.731,19","-","-1,28%"
"03.12.2010","3.786,18","3.841,62","3.841,77","3.769,09","-","-1,43%"
"02.12.2010","3.841,27","3.829,92","3.868,13","3.829,92","-","0,30%"
"01.12.2010","3.829,75","3.748,00","3.852,17","3.747,96","-","2,18%"
"30.11.2010","3.748,00","3.784,55","3.784,55","3.739,74","-","-0,98%"
"29.11.2010","3.785,09","3.799,02","3.799,02","3.737,90","-","-0,45%"
"26.11.2010","3.802,20","3.840,40","3.840,40","3.782,77","-","-1,03%"
"25.11.2010","3.841,74","3.842,39","3.858,85","3.826,60","-","-0,00%"
"24.11.2010","3.841,88","3.780,41","3.880,07","3.780,41","-","1,66%"
"23.11.2010","3.779,32","3.857,55","3.857,55","3.752,03","-","-2,07%"
"22.11.2010","3.859,01","3.926,80","3.926,80","3.830,43","-","-1,73%"
"19.11.2010","3.926,80","3.908,28","3.936,38","3.871,21","-","0,47%"
"18.11.2010","3.908,28","3.860,66","3.927,03","3.860,66","-","1,23%"
"17.11.2010","3.860,65","3.850,96","3.880,35","3.842,86","-","0,25%"
"16.11.2010","3.851,03","3.905,02","3.918,76","3.814,72","-","-1,38%"
"12.11.2010","3.905,02","3.897,87","3.905,33","3.854,66","-","0,18%"
"11.11.2010","3.897,93","3.948,21","3.948,21","3.879,96","-","-1,30%"
"10.11.2010","3.949,13","3.944,49","3.964,07","3.903,29","-","0,12%"
"09.11.2010","3.944,30","4.039,20","4.046,81","3.944,30","-","-2,36%"
"08.11.2010","4.039,45","4.036,69","4.045,19","4.004,76","-","0,06%"
"05.11.2010","4.036,99","4.044,68","4.044,87","4.007,25","-","-0,19%"
"04.11.2010","4.044,69","3.976,76","4.045,08","3.975,68","-","1,71%"
"03.11.2010","3.976,62","3.952,27","4.005,40","3.951,74","-","0,62%"
"01.11.2010","3.952,18","3.888,71","3.963,34","3.888,71","-","1,63%"
"29.10.2010","3.888,71","3.869,11","3.888,71","3.852,60","-","0,54%"
"28.10.2010","3.868,00","3.919,89","3.936,27","3.868,00","-","-1,32%"
"27.10.2010","3.919,82","3.974,23","3.974,23","3.897,93","-","-1,37%"
"26.10.2010","3.974,11","3.931,49","3.978,28","3.899,14","-","1,08%"
"25.10.2010","3.931,68","3.913,28","3.970,20","3.913,28","-","0,43%"
"22.10.2010","3.914,99","3.891,40","3.922,86","3.882,08","-","0,61%"
"21.10.2010","3.891,40","3.951,10","3.974,85","3.871,13","-","-1,50%"
"20.10.2010","3.950,71","3.918,17","3.976,15","3.909,66","-","0,86%"
"19.10.2010","3.917,04","3.986,58","3.986,58","3.887,21","-","-1,78%"
"18.10.2010","3.987,91","4.019,82","4.019,92","3.961,31","-","-0,80%"
"15.10.2010","4.019,91","4.011,95","4.038,92","3.989,10","-","0,20%"
"14.10.2010","4.011,93","4.060,43","4.060,43","3.973,40","-","-1,19%"
"13.10.2010","4.060,27","3.985,81","4.068,82","3.984,86","-","1,87%"
"11.10.2010","3.985,90","3.977,16","3.988,90","3.969,50","-","0,22%"
"08.10.2010","3.977,16","3.888,39","3.981,34","3.879,36","-","2,28%"
"07.10.2010","3.888,36","3.897,65","3.913,01","3.858,15","-","-0,24%"
"06.10.2010","3.897,60","3.933,26","3.935,65","3.879,30","-","-0,95%"
"05.10.2010","3.934,95","3.846,27","3.935,12","3.846,27","-","2,31%"
"04.10.2010","3.846,27","3.835,84","3.847,93","3.820,48","-","0,18%"
"01.10.2010","3.839,23","3.799,22","3.846,24","3.788,86","-","1,02%"
"30.09.2010","3.800,33","3.757,00","3.800,33","3.757,00","-","1,15%"
"29.09.2010","3.757,00","3.718,58","3.759,19","3.702,27","-","1,03%"
"28.09.2010","3.718,83","3.687,81","3.732,18","3.676,76","-","0,84%"
"27.09.2010","3.687,77","3.670,02","3.698,13","3.646,71","-","0,54%"
"24.09.2010","3.667,87","3.722,75","3.737,15","3.646,30","-","-1,41%"
"23.09.2010","3.720,41","3.685,96","3.756,41","3.671,12","-","0,85%"
"22.09.2010","3.689,09","3.661,93","3.706,78","3.639,97","-","0,72%"
"21.09.2010","3.662,58","3.675,60","3.677,16","3.635,75","-","-0,36%"
"20.09.2010","3.675,99","3.623,96","3.675,99","3.623,52","-","1,46%"
"17.09.2010","3.622,93","3.650,36","3.658,09","3.609,97","-","-0,77%"
"16.09.2010","3.651,20","3.671,10","3.673,92","3.637,83","-","-0,65%"
"15.09.2010","3.675,00","3.655,82","3.675,00","3.620,13","-","0,53%"
"14.09.2010","3.655,71","3.633,56","3.659,68","3.619,79","-","0,61%"
"13.09.2010","3.633,59","3.538,53","3.639,86","3.538,53","-","2,69%"
"10.09.2010","3.538,49","3.537,30","3.545,22","3.516,76","-","0,08%"
"09.09.2010","3.535,74","3.525,91","3.551,48","3.524,88","-","0,23%"
"08.09.2010","3.527,80","3.502,67","3.527,80","3.490,05","-","0,72%"
"06.09.2010","3.502,53","3.509,70","3.517,66","3.489,52","-","-0,26%"
"03.09.2010","3.511,65","3.528,59","3.561,11","3.501,20","-","-0,48%"
"02.09.2010","3.528,58","3.578,27","3.578,88","3.523,74","-","-1,38%"
"01.09.2010","3.577,96","3.501,94","3.580,48","3.501,94","-","2,18%"
"31.08.2010","3.501,78","3.427,61","3.502,02","3.424,16","-","2,19%"
"30.08.2010","3.426,74","3.489,49","3.489,49","3.425,52","-","-1,80%"
"27.08.2010","3.489,50","3.398,23","3.490,00","3.391,52","-","2,69%"
"26.08.2010","3.398,17","3.465,14","3.480,37","3.388,80","-","-1,92%"
"25.08.2010","3.464,78","3.472,35","3.472,79","3.414,99","-","-0,25%"
"24.08.2010","3.473,41","3.526,70","3.526,70","3.461,92","-","-1,55%"
"23.08.2010","3.528,17","3.548,98","3.566,00","3.524,64","-","-0,59%"
"20.08.2010","3.548,98","3.559,84","3.559,84","3.530,91","-","-0,30%"
"19.08.2010","3.559,78","3.594,47","3.616,20","3.559,78","-","-0,95%"
"18.08.2010","3.593,86","3.594,06","3.596,05","3.571,63","-","0,01%"
"17.08.2010","3.593,34","3.577,19","3.598,92","3.574,29","-","0,48%"
"16.08.2010","3.576,08","3.543,06","3.576,08","3.537,26","-","0,92%"
"13.08.2010","3.543,46","3.541,82","3.572,51","3.531,94","-","0,04%"
"12.08.2010","3.542,03","3.525,65","3.545,53","3.495,78","-","0,47%"
"11.08.2010","3.525,61","3.594,12","3.594,12","3.504,83","-","-1,91%"
"10.08.2010","3.594,32","3.626,50","3.626,50","3.584,09","-","-0,89%"
"09.08.2010","3.626,46","3.611,48","3.640,47","3.611,48","-","0,42%"
"06.08.2010","3.611,33","3.591,16","3.613,16","3.570,47","-","0,54%"
"05.08.2010","3.591,97","3.574,28","3.599,99","3.559,86","-","0,49%"
"04.08.2010","3.574,28","3.592,52","3.615,03","3.550,77","-","-0,46%"
"03.08.2010","3.590,91","3.662,97","3.662,97","3.587,36","-","-1,96%"
"02.08.2010","3.662,80","3.644,55","3.677,42","3.643,69","-","0,55%"
"30.07.2010","3.642,94","3.607,75","3.647,85","3.562,11","-","0,98%"
"29.07.2010","3.607,75","3.595,70","3.622,60","3.575,83","-","0,36%"
"28.07.2010","3.594,86","3.506,76","3.599,47","3.500,63","-","2,51%"
"27.07.2010","3.506,67","3.508,61","3.545,94","3.498,75","-","-0,06%"
"26.07.2010","3.508,61","3.519,04","3.536,08","3.487,56","-","-0,28%"
"23.07.2010","3.518,49","3.489,27","3.518,49","3.475,70","-","0,87%"
"22.07.2010","3.488,19","3.418,89","3.504,21","3.418,89","-","2,03%"
"21.07.2010","3.418,76","3.412,43","3.445,63","3.397,57","-","0,20%"
"20.07.2010","3.411,96","3.398,12","3.425,50","3.366,92","-","0,39%"
"19.07.2010","3.398,73","3.337,41","3.398,99","3.337,36","-","1,84%"
"16.07.2010","3.337,29","3.418,34","3.424,99","3.331,36","-","-2,37%"
"15.07.2010","3.418,28","3.409,09","3.420,50","3.377,49","-","0,27%"
"14.07.2010","3.409,06","3.431,59","3.432,19","3.390,14","-","-0,69%"
"13.07.2010","3.432,86","3.383,24","3.434,64","3.383,24","-","1,47%"
"12.07.2010","3.383,24","3.375,33","3.439,78","3.361,62","-","0,24%"
"08.07.2010","3.375,23","3.320,31","3.382,55","3.316,09","-","1,68%"
"07.07.2010","3.319,61","3.190,74","3.319,61","3.190,74","-","4,04%"
"06.07.2010","3.190,74","3.114,34","3.190,74","3.114,34","-","2,53%"
"05.07.2010","3.112,06","3.160,65","3.167,06","3.112,06","-","-1,50%"
"02.07.2010","3.159,61","3.144,26","3.178,85","3.104,92","-","0,48%"
"01.07.2010","3.144,46","3.064,57","3.144,46","3.050,34","-","2,60%"
"30.06.2010","3.064,65","3.137,09","3.170,52","3.064,65","-","-2,30%"
"29.06.2010","3.136,66","3.258,32","3.258,32","3.125,09","-","-3,83%"
"28.06.2010","3.261,50","3.298,42","3.311,38","3.260,48","-","-1,12%"
"25.06.2010","3.298,60","3.252,20","3.298,60","3.229,95","-","1,42%"
"24.06.2010","3.252,41","3.321,60","3.322,14","3.240,89","-","-2,22%"
"23.06.2010","3.326,09","3.308,80","3.326,09","3.269,17","-","0,51%"
"22.06.2010","3.309,12","3.324,61","3.365,39","3.297,85","-","-0,46%"
"21.06.2010","3.324,54","3.318,29","3.360,31","3.308,60","-","0,21%"
"18.06.2010","3.317,64","3.302,09","3.330,40","3.288,72","-","0,47%"
"17.06.2010","3.302,09","3.305,91","3.325,37","3.276,86","-","-0,16%"
"16.06.2010","3.307,25","3.277,65","3.322,63","3.253,44","-","0,90%"
"15.06.2010","3.277,62","3.239,87","3.293,88","3.239,87","-","1,17%"
"14.06.2010","3.239,77","3.262,30","3.294,81","3.239,77","-","-0,66%"
"11.06.2010","3.261,21","3.224,63","3.273,86","3.189,47","-","1,12%"
"31.05.2010","3.224,98","3.224,98","3.224,98","3.224,98","-","2,07%"
"28.05.2010","3.159,43","3.159,43","3.159,43","3.159,43","-","-0,52%"
"27.05.2010","3.175,89","3.175,89","3.175,89","3.175,89","-","1,39%"
"26.05.2010","3.132,39","3.132,39","3.132,39","3.132,39","-","3,34%"
"25.05.2010","3.031,02","3.031,02","3.031,02","3.031,02","-","-2,69%"
"24.05.2010","3.114,85","3.114,85","3.114,85","3.114,85","-","-0,73%"
"21.05.2010","3.137,84","3.137,84","3.137,84","3.137,84","-","3,33%"
"20.05.2010","3.036,58","3.036,58","3.036,58","3.036,58","-","-1,79%"
"19.05.2010","3.091,85","3.091,85","3.091,85","3.091,85","-","-3,47%"
"18.05.2010","3.203,05","3.203,05","3.203,05","3.203,05","-","-3,57%"
"17.05.2010","3.321,63","3.321,63","3.321,63","3.321,63","-","1,24%"
"14.05.2010","3.281,01","3.281,01","3.281,01","3.281,01","-","-1,94%"
"13.05.2010","3.346,06","3.346,06","3.346,06","3.346,06","-","-0,39%"
"12.05.2010","3.359,04","3.359,04","3.359,04","3.359,04","-","1,56%"
"11.05.2010","3.307,36","3.307,36","3.307,36","3.307,36","-","-1,53%"
"10.05.2010","3.358,81","3.358,81","3.358,81","3.358,81","-","4,10%"
"07.05.2010","3.226,45","3.226,45","3.226,45","3.226,45","-","-0,55%"
"06.05.2010","3.244,23","3.244,23","3.244,23","3.244,23","-","-1,17%"
"05.05.2010","3.282,72","3.282,72","3.282,72","3.282,72","-","0,22%"
"04.05.2010","3.275,62","3.275,62","3.275,62","3.275,62","-","-2,91%"
"03.05.2010","3.373,79","3.373,79","3.373,79","3.373,79","-","-0,14%"
"30.04.2010","3.378,38","3.378,38","3.378,38","3.378,38","-","-0,45%"
"29.04.2010","3.393,77","3.393,77","3.393,77","3.393,77","-","2,03%"
"28.04.2010","3.326,14","3.326,14","3.326,14","3.326,14","-","1,40%"
"27.04.2010","3.280,14","3.280,14","3.280,14","3.280,14","-","-2,56%"
"26.04.2010","3.366,21","3.366,21","3.366,21","3.366,21","-","-0,92%"
"23.04.2010","3.397,44","3.397,44","3.397,44","3.397,44","-","-0,25%"
"22.04.2010","3.406,01","3.406,01","3.406,01","3.406,01","-","-0,06%"
